fuel_level,speed_kmph,fuel_per_km,label,scenario,if_pred,if_score
62.952300591129585,62.16007949629371,0.20238319193841037,0,normal_driving,0,-0.11566077335034147
97.91397791021598,67.63934561660362,0.2136566995789152,0,normal_driving,0,-0.04273590166906194
46.5090042151849,60.996259857378625,0.19350470511018047,0,normal_driving,0,-0.11526810356209305
70.75435060145779,102.34867474476327,0.1491770767280866,0,normal_driving,0,-0.05433533562093518
48.20787539826438,43.01876161427869,0.154054346479862,0,normal_driving,0,-0.12585505555219917
51.25112120714604,102.98526601986542,0.17557684316734684,0,normal_driving,0,-0.0673867436904696
83.09869065999325,4.46239644286195,0.15973111917691213,0,normal_driving,0,-0.06073196225252098
77.69433599934865,49.74778829374449,0.277971578100504,0,normal_driving,0,-0.1176332092201487
57.63250236745462,68.59157751842424,0.21707594310078082,0,normal_driving,0,-0.11016370776612483
69.93488081941447,72.12542206571239,0.20225639628097358,0,normal_driving,0,-0.09994579527680142
39.52598152524136,7.586412043225188,0.15040913839031114,0,normal_driving,0,-0.07073237751991723
32.13946280206593,12.444230327778556,0.15611716659194302,0,normal_driving,0,-0.07925997743075508
69.43872640659977,37.75447796274475,0.25556984640035685,0,normal_driving,0,-0.15784931047994277
97.40390968739004,36.50240123610114,0.14725682618841673,0,normal_driving,0,-0.07479707296555482
76.58734798939456,62.993240785729235,0.2539114311964484,0,normal_driving,0,-0.10136524911092215
71.26868038848056,30.747032551116163,0.2822212634093145,0,normal_driving,0,-0.1769024105175797
67.97023458941365,79.0141578531935,0.23447493649249637,0,normal_driving,0,-0.08515991041030369
82.73456108484439,82.7646484498901,0.1820607781957051,0,normal_driving,0,-0.07206781758480629
27.84444912637348,53.34725123877889,0.27906967697233215,0,normal_driving,0,-0.10607014096494422
35.84132145011213,86.02136415549062,0.2310731765051093,0,normal_driving,0,-0.0773959726682592
77.92624284147297,23.99152041324865,0.1150660695458027,0,normal_driving,0,-0.12135911002512445
45.08366051059721,68.55564215253915,0.1777163293566526,0,normal_driving,0,-0.10571505365098871
44.109753383643195,43.67665616112319,0.24557808446618207,0,normal_driving,0,-0.13993160003438204
44.1637946427643,59.91890637925155,0.18127757767283662,0,normal_driving,0,-0.11583068731259594
99.48025799070965,93.92434146952995,0.24450154316163622,0,normal_driving,0,-0.0005941967827651773
66.2967014781953,43.80899884056151,0.2355602079309403,0,normal_driving,0,-0.14289313363149503
88.16267946416633,15.399060930324532,0.10797935397649133,0,normal_driving,0,-0.07027205107398637
59.47136611331852,29.66800630358021,0.2770315267998371,0,normal_driving,0,-0.17607973955826284
44.787475625261024,100.44071874344658,0.2002096639921176,0,normal_driving,0,-0.06880936248890246
87.62512798636877,49.84567062972283,0.2432298634874403,0,normal_driving,0,-0.10579029862101769
98.34694449176,18.26833413513069,0.15160159895827485,0,normal_driving,0,-0.04862003323204389
63.671534317684284,41.63662189525271,0.26030613599433905,0,normal_driving,0,-0.1448808923286507
94.25773524146544,62.98892584712539,0.1265415211879222,0,normal_driving,0,-0.041862337657547544
53.240314623361634,33.59999773185495,0.22899098380646454,0,normal_driving,0,-0.1742376940430561
44.04956029641427,9.353743034438638,0.20210118643755778,0,normal_driving,0,-0.08727702141197025
45.98953356084928,54.70167042766879,0.1691604065494115,0,normal_driving,0,-0.11358874879499847
82.38372531505442,28.432517732607412,0.24616379649387887,0,normal_driving,0,-0.15723429041764142
33.62346715046681,85.85044246056502,0.2994425355771414,0,normal_driving,0,-0.05847750522252815
46.11220473887536,109.9656040014297,0.22438727932696778,0,normal_driving,0,-0.03571551091803382
67.76470247878162,28.11804472256088,0.234033519655134,0,normal_driving,0,-0.16216431213078092
58.49130849193208,65.27996274059214,0.1958926827790345,0,normal_driving,0,-0.11344418120812744
83.65887915937114,57.97197856262058,0.1666466227508941,0,normal_driving,0,-0.09052779187242205
48.879363494501426,61.65070415675732,0.293436518753584,0,normal_driving,0,-0.10970352678436568
32.61379965054885,2.3075113124861977,0.1899933098969735,0,normal_driving,0,-0.055961739798618404
38.559815572019694,99.83662999816598,0.2135952880174955,0,normal_driving,0,-0.06816408495199511
86.47543223602054,89.92507275285935,0.10227994931016904,0,normal_driving,0,-0.03337328262477268
91.00189172785751,46.80260362186651,0.14530003375318845,0,normal_driving,0,-0.0830108635472252
90.09228835818851,91.73097994505851,0.27448214741899,0,normal_driving,0,-0.03442403512335912
91.4288878300224,105.41947679487589,0.15109224031618002,0,normal_driving,0,-0.01878068121410814
43.1689368878759,6.282301679782723,0.24995192019553172,0,normal_driving,0,-0.08431727244046389
53.07996460638249,73.6928408224546,0.2604583142700012,0,normal_driving,0,-0.10118151318475244
44.1673947827162,109.22635163449581,0.219677821601867,0,normal_driving,0,-0.03912990817155315
91.8222940899336,56.62921633964063,0.28217676945077064,0,normal_driving,0,-0.07430762134370295
61.60806641902633,89.04832122521665,0.17547291545437121,0,normal_driving,0,-0.08784162337255647
25.02523895417287,79.77260031111824,0.12289324494344203,0,normal_driving,0,-0.052669927191443144
95.88244037989057,62.2808178679634,0.17215449244639885,0,normal_driving,0,-0.050390239374316415
82.84373715719579,104.73324612890524,0.18140946648750683,0,normal_driving,0,-0.041776752878004864
77.51522746840881,46.84556641123831,0.12452087884997128,0,normal_driving,0,-0.10744225464972706
37.70947727314251,93.6607997069776,0.19151861498451628,0,normal_driving,0,-0.07521691831290878
51.1970765549752,35.51719560972573,0.169460291192016,0,normal_driving,0,-0.1518806429243756
47.027629626749224,86.99934596882618,0.24077688626192623,0,normal_driving,0,-0.07551049523867637
69.69646118846545,87.19705425035488,0.12230452624911155,0,normal_driving,0,-0.0661511928564763
87.85377437917128,26.75307789685162,0.1227039642204064,0,normal_driving,0,-0.1154288116096206
64.19293499861448,39.93820811590077,0.24253475033349078,0,normal_driving,0,-0.14825225406139247
81.59913218599405,92.88779646510199,0.1360802274888002,0,normal_driving,0,-0.05469407079623778
74.36406744213096,37.57748567957915,0.23393949809439155,0,normal_driving,0,-0.15038359128348833
79.719626311437,90.43826252938689,0.18689774418376215,0,normal_driving,0,-0.07079959050751006
62.57750524484344,62.540653795206225,0.2079818083310998,0,normal_driving,0,-0.11698971058836427
85.83273196740731,37.14898259507089,0.2696860484150938,0,normal_driving,0,-0.1381784111971578
36.59745698843564,79.23128519299189,0.2456375411131689,0,normal_driving,0,-0.08195384175447862
69.58264012711778,28.52695507990839,0.22173560963304836,0,normal_driving,0,-0.16572201029096856
40.93154521341853,5.516459109011269,0.2529974345079944,0,normal_driving,0,-0.0828229951218159
55.75441032956888,26.35699335723663,0.24354709499240135,0,normal_driving,0,-0.16210714042682906
52.44198529823386,62.909377780934264,0.16221273086105223,0,normal_driving,0,-0.1133852158665688
35.45470028696906,23.716254123305436,0.15653227476829495,0,normal_driving,0,-0.12537390125819176
62.993549979559894,71.56206899410597,0.29319108109508346,0,normal_driving,0,-0.0917994197562591
69.39825926182465,106.28678404492103,0.133413530151226,0,normal_driving,0,-0.03948738192106116
31.288546607622383,11.01690096923883,0.1803969597704952,0,normal_driving,0,-0.0740751335994333
53.11460617612185,87.13902598607714,0.1061093598651412,0,normal_driving,0,-0.06803428794795408
69.47325322448381,107.13498766338672,0.16909611013339618,0,normal_driving,0,-0.047988948397181264
64.47900360377828,68.39195713201715,0.22292651781668005,0,normal_driving,0,-0.10448671683489735
65.74066506769381,45.54690664477358,0.17860611089757922,0,normal_driving,0,-0.13024401813534658
34.49893253418154,87.54316411328078,0.2835289104211537,0,normal_driving,0,-0.05823604584325881
37.337032367041516,17.034846032180756,0.29879573063999104,0,normal_driving,0,-0.12006970935548167
25.406237242109203,92.50552295028945,0.29169381891880336,0,normal_driving,0,-0.04075870138460935
80.7351113806329,28.12012852272524,0.25507596618507,0,normal_driving,0,-0.15689088305772325
71.05958595344126,79.59683627624008,0.19760691959440455,0,normal_driving,0,-0.09074558707860958
47.63633297318983,102.52393198514046,0.21234853355768812,0,normal_driving,0,-0.06112902513477181
50.68047748263382,20.33057314107962,0.23522582366863218,0,normal_driving,0,-0.14251824427503434
33.45056499675993,64.50612298434567,0.20500162098958236,0,normal_driving,0,-0.11021908556908377
97.91461290605402,90.47774981770371,0.16603508208521306,0,normal_driving,0,-0.01960503195917851
60.23569966887074,108.1577471563819,0.2660766280121893,0,normal_driving,0,-0.032159261622100144
31.847277061314667,78.62128095639021,0.2556922593895047,0,normal_driving,0,-0.0750139734315659
99.77976388015068,89.69304334146176,0.2872671209398717,0,normal_driving,1,0.0011935623211691837
97.10353919919672,15.92268220903772,0.28528998724403726,0,normal_driving,0,-0.07023276342123475
27.38526807542315,74.62989763978214,0.2700187291155995,0,normal_driving,0,-0.07816315432574555
54.864289308049365,94.24054677983675,0.23393815567766518,0,normal_driving,0,-0.07221823065020305
73.90718868209063,65.04514650854877,0.12944962694648568,0,normal_driving,0,-0.0785517012069526
