timestamp,truck_id,trip_id,fuel_level,speed,odometer_km,lat,lon,latency_ms,is_anomaly,anomaly_type
2026-04-04T03:15:14.384795+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.98,0.0,73799.5,14.5995,120.9842,162,False,
2026-04-04T03:15:14.554959+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.32,0.0,56189.7,14.5995,120.9842,455,False,
2026-04-04T03:15:15.010004+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.13,0.0,43850.3,14.5995,120.9842,409,False,
2026-04-04T03:15:20.420486+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.96,64.2,73799.6,14.600253,120.983964,1027,False,
2026-04-04T03:15:21.447988+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.3,72.3,56189.8,14.598722,120.984573,408,False,
2026-04-04T03:15:21.856526+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.1,57.2,43850.4,14.599366,120.98481,119,False,
2026-04-04T03:15:26.976115+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.93,86.5,73799.7,14.601316,120.983635,1758,False,
2026-04-04T03:15:28.734326+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.27,55.9,56189.9,14.597994,120.984784,210,False,
2026-04-04T03:15:28.944244+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.07,76.8,43850.5,14.599078,120.985691,387,False,
2026-04-04T03:15:34.332364+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.91,82.0,73799.9,14.602322,120.983325,721,False,
2026-04-04T03:15:35.053845+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.26,64.2,56190.0,14.597186,120.985089,207,False,
2026-04-04T03:15:35.261055+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.04,61.2,43850.6,14.598875,120.98638,158,False,
2026-04-04T03:15:40.419753+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.9,59.1,73799.9,14.602978,120.983235,1793,False,
2026-04-04T03:15:42.212707+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.24,64.7,56190.1,14.596469,120.985427,120,False,
2026-04-04T03:15:42.333237+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.01,82.2,43850.7,14.598615,120.987314,215,False,
2026-04-04T03:15:47.548988+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.89,82.5,73800.1,14.603991,120.982882,1762,False,
2026-04-04T03:15:49.311628+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.22,88.2,56190.2,14.595455,120.985774,211,False,
2026-04-04T03:15:49.522591+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,70.01,75.1,43850.8,14.59834,120.988225,205,False,
2026-04-04T03:15:54.728947+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.88,72.3,73800.2,14.604858,120.98267,1891,False,
2026-04-04T03:15:56.620678+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.2,58.0,56190.3,14.594777,120.986012,203,False,
2026-04-04T03:15:56.824020+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.99,60.3,43850.9,14.598114,120.989017,198,False,
2026-04-04T03:16:02.023310+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.84,83.7,73800.3,14.605841,120.982483,875,False,
2026-04-04T03:16:02.899053+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.16,85.5,56190.4,14.593829,120.986329,133,False,
2026-04-04T03:16:03.032665+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.99,57.4,43851.0,14.598007,120.989724,160,False,
2026-04-04T03:16:08.193733+00:00,11111111-0000-0000-0000-000000000001,6a446036-eded-4bc8-a7fb-a6d24c3a858d,93.83,64.0,73800.4,14.606653,120.982313,1775,False,
2026-04-04T03:16:09.969242+00:00,11111111-0000-0000-0000-000000000002,c6e2b21f-7a1c-46ab-a420-60b03a83c73f,87.14,78.5,56190.5,14.592909,120.98665,225,False,
2026-04-04T03:16:10.194944+00:00,11111111-0000-0000-0000-000000000004,02db1c31-8bfe-4fe5-9c88-9139b2e06669,69.96,64.2,43851.0,14.597821,120.990484,167,False,
